transaction_id,account_id,transaction_type,amount,currency,transaction_date,transaction_timestamp,merchant_name,merchant_category,description,balance_after,channel,status,ip_address,device_type
TXN00059938,ACC2030350,ATM Withdrawal,196.6,usd,2020/11/19,2020-11-19 00:00:00,,Other,,1824.21,ATM,COMPLETED,189.90.40.60,Desktop
TXN00059939,ACC9038797,Refund,47.82,USD,2023/06/08,2023-06-08 00:00:00,,Food & Beverage,Monthly maintenance fee,34676.34,,pending,212.232.126.80,Tablet
TXN00059940,ACC4777884,Withdrawal,325.92,USD,2021/08/09,2021-08-09 00:00:00,,Retail,POS transaction,"$21,622.55",mobile,completed,,MOBILE
TXN00059941,ACC8194283,Refund,512.46,USD,12/19/2023,2023-12-19 00:00:00,,Utilities,Refund,16428.13,Branch,failed,205.214.14.235,Desktop
TXN00059942,ACC4685205,ATM Withdrawal,,USD,2022/10/01,2022-10-01 00:00:00,,Finance,Subscription,30994.34,N/A,completed,120.58.134.46,Tablet
TXN00059943,ACC4210681,Fee,"37,95",USD,2019/06/18,2019-06-18 00:00:00,CVS Pharmacy,Healthcare,Refund,"$6,817.43",Mobile,NULL,150.98.5.197,Mobile
TXN00059944,ACC3521218,Interest,74.19,GBP,99/99/9999,2023-09-14 00:00:00,,RETAIL,Monthly maintenance fee,45332.33,ATM,Failed,27.173.15.248,Mobile
TXN00059945,ACC2715290,Transfer,48.95,USD,06/10/2018,2018-06-10 00:00:00,,Travel,Overdraft fee,28683.46,Online,Completed,,Desktop
TXN00059946,ACC9847709,Deposit,$44.99,GBP,,2024-03-30 00:00:00,Delta Airlines,,Wire transfer,28820.19,,Reversed,50.38.220.155,
TXN00059947,ACC6953152,Deposit,37.46,USD,22-03-2018,2018-03-22 00:00:00,,RETAIL,Subscription,24238.61,N/A,Reversed,110.100.73.163,MOBILE
TXN00059948,ACC9657045,Withdrawal,417.57,USD,2020/04/02,2020-04-02 00:00:00,,Healthcare,Online purchase,47909.19,ATM,completed,59.108.224.144,
TXN00059949,ACC4231736,Deposit,17.96,USD,99/99/9999,2021-11-20 00:00:00,,RETAIL,Check deposit,14884.17,Phone,completed,86.27.243.210,Tablet
TXN00059950,ACC9907171,Fee,106.67,usd,2001-11-13,2001-11-13 00:00:00,Square,Healthcare,Online purchase,35499.65,,Pending,113.182.1.124,Tablet
TXN00059951,,Deposit,2.97,USD,2023-01-11,,Target,Food & Beverage,Monthly maintenance fee,2259.36,,Completed,,
TXN00059952,ACC4478835,Deposit,USD 69.46,USD,08/10/2019,2019-08-10 00:00:00,,RETAIL,,35293.87,Phone,NULL,31.10.215.189,Desktop
TXN00059953,ACC6939446,Fee,245.47,GBP,2000/07/10,2000-07-10 00:00:00,Trader Joe's,retail,Bill payment,46459.62,Online,Completed,140.92.14.161,ATM
TXN00059954,ACC5374302,Refund,45.34,GBP,2018/01/15,2018-01-15 00:00:00,,Food & Beverage,Subscription,15961.22,ONLINE,NULL,38.251.40.167,Tablet
TXN00059955,ACC9947890,Refund,1333.69,USD,13-12-2018,2018-12-13 00:00:00,,Finance,Overdraft fee,13778.59,Phone,failed,145.169.8.68,MOBILE
TXN00059956,ACC1563827,Interest,9.9,GBP,2024-03-09,2024-03-09 00:00:00,,retail,,36455.14,ONLINE,pending,164.23.127.61,mobile
TXN00059957,ACC8281777,Fee,29.35,GBP,11/25/2021,2021-11-25 00:00:00,Marriott Hotels,Utilities,Wire transfer,1720.43,Mobile,Pending,55.206.169.226,ATM
TXN00059958,ACC3947807,Deposit,309.18,EUR,09-11-2023,2023-11-09 00:00:00,IKEA,Healthcare,Check deposit,13235.86,,COMPLETED,70.50.203.166,Tablet
TXN00059959,ACC1759271,ATM Withdrawal,745.93,USD,2021-02-03,2021-02-03 00:00:00,,RETAIL,Refund,2731.22,Online,COMPLETED,135.60.118.74,Mobile
TXN00059960,ACC6047253,Interest,USD 615.88,GBP,27-04-2018,2018-04-27 00:00:00,,Other,Peer transfer,25368.18,Mobile,COMPLETED,,Desktop
TXN00059961,ACC2614847,Purchase,320.13,EUR,06/17/2021,2021-06-17 00:00:00,Wells Fargo ATM,RETAIL,,49197.63,Phone,Failed,189.32.132.99,mobile
TXN00059962,,ATM Withdrawal,722.28,USD,99/99/9999,2020-06-19 00:00:00,Best Buy,,Check deposit,"25390,34",ONLINE,NULL,3.158.138.29,Desktop
TXN00059963,ACC7311417,Transfer,,USD,24-08-2023,2023-08-24 00:00:00,,Other,Refund,14511.55,Mobile,Failed,5.95.153.194,mobile
TXN00059964,ACC6068722,Purchase,11.96,usd,2021/09/04,2021-09-04 00:00:00,DoorDash,retail,POS transaction,"$31,077.52",Branch,Reversed,,Mobile
TXN00059965,ACC4703328,Fee,373.69,USD,03-01-2019,2019-01-03 00:00:00,Walmart,,Subscription,6511.99,ATM,COMPLETED,200.187.50.217,Tablet
TXN00059966,ACC1389407,Purchase,132.24,USD,09-09-2018,,McDonald's,Healthcare,Overdraft fee,19543.92,Mobile,Reversed,141.231.13.239,MOBILE
TXN00059967,ACC2286092,Withdrawal,122.04,GBP,2019-07-31,2019-07-31 00:00:00,,Other,Overdraft fee,37033.72,Branch,failed,13.135.87.142,Mobile
TXN00059968,ACC8379685,Purchase,0.51,USD,2018-12-04,2018-12-04 00:00:00,Trader Joe's,Finance,Check deposit,2321.2,Phone,Failed,,Mobile
TXN00059969,ACC9366119,ATM Withdrawal,193.65,USD,04-12-2021,2021-12-04 00:00:00,,,,47455.75,Branch,NULL,35.13.196.182,Tablet
TXN00059970,ACC6699796,Refund,222.71,USD,2023-04-03,2023-04-03 00:00:00,,Retail,,44561.91,Mobile,Reversed,14.9.225.112,
TXN00059971,ACC7765719,Purchase,312.81,USD,NULL,2018-08-16 00:00:00,Chase ATM,Food & Beverage,Check deposit,15161.89,ONLINE,completed,41.1.60.253,Tablet
TXN00059972,ACC5924376,Withdrawal,78.89,usd,12/20/2020,2020-12-20 00:00:00,Trader Joe's,Utilities,Direct deposit,47988.71,Phone,Pending,123.127.111.34,Mobile
TXN00059973,ACC6225062,Fee,27.42,EUR,2018/06/14,2018-06-14 00:00:00,H&M,Travel,Wire transfer,44588.21,Branch,COMPLETED,19.215.171.29,Mobile
TXN00059974,ACC3120388,Withdrawal,115.91,USD,2018-04-26,2018-04-26 00:00:00,,Other,Subscription,3911.72,,failed,73.104.135.110,
TXN00059975,ACC3777834,Refund,89.97,USD,2021/12/29,2021-12-29 00:00:00,McDonald's,Food & Beverage,Overdraft fee,22946.18,,failed,151.255.160.40,Desktop
TXN00059976,ACC5853467,Deposit,279.78,USD,03-01-2024,2024-01-03 00:00:00,Dollar Tree,Retail,ATM,17787.99,,pending,1.196.72.243,Tablet
TXN00059977,ACC9715607,Purchase,,usd,2020-03-30,2020-03-30 00:00:00,Grubhub,Retail,Online purchase,2813.76,ATM,Pending,113.102.36.64,MOBILE
TXN00059978,ACC1823384,Transfer,29.74,USD,2020/03/31,2020-03-31 00:00:00,,Healthcare,Peer transfer,26953.97,N/A,completed,187.242.97.190,ATM
TXN00059979,ACC7554227,Refund,116.03,USD,,2021-12-31 00:00:00,,Travel,POS transaction,18908.04,Mobile,completed,53.155.118.14,ATM
TXN00059980,ACC6850371,Deposit,197.77,USD,2019-03-08,2019-03-08 00:00:00,,Other,POS transaction,36391.71,ONLINE,Reversed,,mobile
TXN00059981,ACC6621497,Withdrawal,65.98,USD,2023-06-17,2023-06-17 00:00:00,Chase ATM,Finance,Monthly maintenance fee,27014.8,Phone,Failed,,Tablet
TXN00059982,ACC7838654,Refund,24.31,USD,22-05-2019,2019-05-22 00:00:00,Lyft,Healthcare,,20207.26,Online,COMPLETED,189.84.175.1,Tablet
TXN00059983,ACC5926666,Refund,"115,65",usd,01/01/2020,2020-01-01 00:00:00,,Finance,Overdraft fee,392.77,N/A,Reversed,,Mobile
TXN00059984,ACC5862646,Withdrawal,653.39,USD,18-07-2018,,,Healthcare,,40497.88,online,Pending,97.241.63.115,Tablet
TXN00059985,ACC3630756,FEES,684.16,USD,2018/05/02,2018-05-02 00:00:00,Starbucks,Healthcare,Monthly maintenance fee,USD -492.24,,Failed,195.122.4.223,ATM
TXN00059986,ACC9104342,Fee,246.67,USD,29-02-2000,2000-02-29 00:00:00,Uber,Food & Beverage,Online purchase,43803.68,Phone,completed,181.238.82.111,
TXN00059987,ACC3750527,Fee,300.25,USD,18-01-2000,2000-01-18 00:00:00,DoorDash,retail,Overdraft fee,38671.92,Phone,COMPLETED,60.6.158.239,Mobile
TXN00059988,ACC3785702,Withdrawal,45.51,EUR,2023/10/11,2023-10-11 00:00:00,,RETAIL,Subscription,7098.5,ONLINE,COMPLETED,123.183.168.66,ATM
TXN00059989,ACC5331942,Withdrawal,93.89,USD,12-01-2022,2022-01-12 00:00:00,,Travel,Online purchase,647.83,N/A,COMPLETED,78.120.250.163,
TXN00059990,ACC8755227,Fee,185.65,USD,2022/06/04,2022-06-04 00:00:00,Whole Foods,Retail,,,ATM,Completed,20.59.103.65,
TXN00059991,ACC4470698,Refund,277.59,USD,2019-04-10,2019-04-10 00:00:00,,RETAIL,Overdraft fee,,Mobile,COMPLETED,121.224.219.182,ATM
TXN00059992,,Withdrawal,36.45,usd,01-06-2022,2022-06-01 00:00:00,,,Bill payment,46428.67,Phone,Pending,150.219.139.116,mobile
TXN00059993,ACC7851854,Interest,122.36,usd,2020/05/25,2020-05-25 00:00:00,Spotify,RETAIL,Direct deposit,39147.1,ATM,failed,194.192.67.69,mobile
TXN00059994,ACC3040806,Purchase,35.53,USD,11-10-2021,2021-10-11 00:00:00,Spotify,Travel,Check deposit,18090.74,Phone,failed,16.138.146.0,mobile
TXN00059995,ACC7471328,Purchase,200.67,USD,2019-12-04,2019-12-04 00:00:00,Wells Fargo ATM,Other,Refund,45125.9,Mobile,Reversed,13.184.217.224,ATM
TXN00059996,ACC9698717,ATM Withdrawal,295.82,USD,09/17/2019,2019-09-17 00:00:00,,Entertainment,Online purchase,49301.77,Online,Failed,87.128.246.81,Mobile
TXN00059997,ACC6821149,Transfer,358.32,GBP,27-02-2020,2020-02-27 00:00:00,,Retail,ATM,10719.77,Online,failed,36.210.45.165,mobile
TXN00059998,ACC9611323,Transfer,,GBP,2020-05-17,2020-05-17 00:00:00,,RETAIL,Direct deposit,26706.94,,Failed,17.184.227.225,Mobile
TXN00059999,ACC8007074,Refund,34.67,USD,2023-07-14,2023-07-14 00:00:00,,Retail,Direct deposit,"46019,15",N/A,failed,33.85.169.189,ATM
TXN00060000,ACC6002851,Deposit,-352.53,USD,2023/05/06,2023-05-06 00:00:00,Nike,Retail,Check deposit,3551.7,,Pending,82.91.62.171,Desktop
TXN00060001,ACC5653201,ATM Withdrawal,81.42,GBP,01/13/2023,2023-01-13 00:00:00,,Retail,Monthly maintenance fee,42342.05,mobile,Completed,69.30.64.96,Mobile
TXN00060002,ACC9246881,Refund,361.29,USD,2018/01/05,2018-01-05 00:00:00,,Entertainment,Subscription,41128.11,Branch,failed,20.83.208.88,ATM
TXN00060003,ACC8730983,Transfer,57.78,usd,30-07-2022,2022-07-30 00:00:00,,Healthcare,Bill payment,28253.62,Mobile,Reversed,171.215.245.111,MOBILE
TXN00060004,ACC6509757,Deposit,129.14,USD,2018-08-13,2018-08-13 00:00:00,,,Monthly maintenance fee,2060549.0000000002,mobile,Reversed,,Mobile
TXN00060005,ACC2467373,Refund,171.87,usd,99/99/9999,2020-11-28 00:00:00,Venmo,Other,ATM,49533.29,ATM,Failed,95.179.7.233,Tablet
TXN00060006,ACC6154505,Withdrawl,,USD,2023-02-22,2023-02-22 00:00:00,,Finance,Online purchase,42098.61,online,Reversed,100.37.214.83,Mobile
TXN00060007,ACC3041558,Transfer,468.05,EUR,2020/11/01,2020-11-01 00:00:00,Grubhub,,POS transaction,23776.63,Mobile,completed,,Mobile
TXN00060008,ACC9434419,Deposit,143.3,GBP,2004/03/08,2004-03-08 00:00:00,,Entertainment,Wire transfer,2733537.0,Branch,Pending,,Tablet
TXN00060009,ACC9826083,Transfer,42.65,USD,NULL,2022-10-11 00:00:00,,Other,Online purchase,"$19,605.23",Phone,Reversed,51.32.135.159,Mobile
TXN00060010,ACC5951647,ATM Withdrawal,35.06,USD,2020/10/16,2020-10-16 00:00:00,,Travel,Wire transfer,37879.98,ONLINE,COMPLETED,4.68.163.187,Tablet
TXN00060011,ACC7325786,Deposit,232.02,USD,2021-06-23,2021-06-23 00:00:00,PayPal,RETAIL,,26895.85,Mobile,Pending,24.59.38.204,Mobile
TXN00060012,ACC8486438,Fee,17.05,EUR,2023/11/28,2023-11-28 00:00:00,Netflix,Finance,Peer transfer,-70.48,ATM,Failed,,ATM
TXN00060013,ACC1718282,Refund,115.9,USD,2019/10/23,2019-10-23 00:00:00,,Finance,ATM,46604.97,ONLINE,COMPLETED,,MOBILE
TXN00060014,ACC8533644,Fee,155.43,EUR,09/07/2019,2019-09-07 00:00:00,Venmo,Retail,Overdraft fee,39720.61,Online,COMPLETED,80.216.100.182,mobile
TXN00060015,ACC7598169,ATM Withdrawal,53.09,USD,2018-04-03,2018-04-03 00:00:00,DoorDash,Utilities,Overdraft fee,36120.33,Branch,Completed,130.255.164.183,MOBILE
TXN00060016,ACC4051497,Withdrawal,27.67,USD,2021-11-26,2021-11-26 00:00:00,Home Depot,Entertainment,Bill payment,USD 34709.27,,Completed,78.52.84.163,Desktop
TXN00060017,ACC5343968,Deposit,134.95,USD,08/16/2023,,Walgreens,RETAIL,Overdraft fee,20034.61,online,Completed,137.232.138.242,ATM
TXN00060018,ACC4645792,Transfer,83.2,EUR,2023/10/21,2023-10-21 00:00:00,,,,21821.76,Online,Failed,193.168.50.91,MOBILE
TXN00060019,ACC2978172,Interest,$30.22,EUR,13-06-2021,2021-06-13 00:00:00,Lyft,Other,Refund,38693.91,ATM,Reversed,22.154.147.255,mobile
TXN00060020,ACC3436245,Fee,47.24,usd,2018/05/03,2018-05-03 00:00:00,Dollar Tree,Travel,POS transaction,28418.97,,completed,195.196.82.39,ATM
TXN00060021,ACC4769607,Withdrawal,127.33,USD,2021/03/04,2021-03-04 00:00:00,,,Direct deposit,19066.33,ONLINE,pending,,
TXN00060022,ACC8977849,FEE,$28.55,EUR,07/08/2020,2020-07-08 00:00:00,Chase ATM,RETAIL,Check deposit,4856.44,N/A,pending,,mobile
TXN00060023,ACC7151066,Transfer,550.15,USD,99/99/9999,2020-06-04 00:00:00,,Entertainment,Wire transfer,35305.32,,Failed,57.91.251.238,mobile
TXN00060024,ACC8928480,Transfer,USD 298.74,usd,2020/04/28,2020-04-28 00:00:00,Walmart,retail,Bill payment,,online,Completed,184.72.26.53,mobile
TXN00060025,ACC7536282,Purchase,78.77,USD,2019-08-13,2019-08-13 00:00:00,Dollar Tree,Healthcare,Online purchase,47715.04,online,Completed,69.46.196.142,mobile
TXN00060026,ACC4035734,ATM Withdrawal,59.78,USD,2001/08/23,2001-08-23 00:00:00,,Other,Peer transfer,10722.83,Mobile,pending,110.185.95.187,Mobile
TXN00060027,ACC9989161,Deposit,,USD,04-11-2018,2018-11-04 00:00:00,Shell Gas,retail,Monthly maintenance fee,21749.79,Mobile,pending,125.191.94.9,mobile
TXN00060028,ACC8034658,ATM Withdrawal,111.35,GBP,2018-10-19,2018-10-19 00:00:00,,Other,Refund,33964.6,,pending,,Desktop
TXN00060029,ACC4628965,Fee,397.14,usd,01/24/2018,2018-01-24 00:00:00,Shell Gas,Retail,Peer transfer,49386.29,online,COMPLETED,174.30.149.131,mobile
TXN00060030,ACC9951390,Withdrawal,271.31,USD,08/30/2021,2021-08-30 00:00:00,,retail,Online purchase,45266.1,online,failed,66.235.121.126,ATM
TXN00060031,ACC9539369,Fee,$19.33,USD,2018-06-02,2018-06-02 00:00:00,CVS Pharmacy,Finance,Online purchase,34519.81,mobile,Pending,99.58.109.251,Tablet
TXN00060032,ACC2639857,Deposit,335.98,USD,99/99/9999,2022-08-19 00:00:00,Shell Gas,,Bill payment,20983.79,Mobile,failed,57.180.201.107,Desktop
TXN00060033,ACC1686877,ATM Withdrawal,155.25,GBP,24-01-2022,2022-01-24 00:00:00,,Food & Beverage,,1503.2,Branch,Failed,65.118.160.167,Desktop
TXN00060034,ACC6112627,Refund,226.39,GBP,24-03-2018,2018-03-24 00:00:00,,RETAIL,POS transaction,-380.71,ATM,pending,20.102.163.29,ATM
TXN00060035,ACC8081069,Transfer,49.44,usd,11/16/2022,2022-11-16 00:00:00,,RETAIL,Interest credit,22293.35,Phone,COMPLETED,203.163.122.9,ATM
TXN00060036,ACC4355855,Transfer,0.05,EUR,2019-04-21,2019-04-21 00:00:00,,Utilities,Interest credit,12440.08,Online,Pending,46.105.195.34,ATM
TXN00060037,ACC2954206,ATM Withdrawal,81.2,USD,,2018-03-12 00:00:00,,Other,Overdraft fee,45813.01,Phone,NULL,,Tablet
TXN00060038,ACC8270949,Interest,42.3,USD,09/30/2022,2022-09-30 00:00:00,,Retail,Wire transfer,2903.92,ATM,NULL,94.172.249.12,Mobile
TXN00060039,ACC7129971,Withdrawal,114.26,USD,2022-02-14,2022-02-14 00:00:00,Home Depot,Retail,Wire transfer,2736.81,online,Failed,154.67.24.103,Mobile
TXN00060040,ACC2117441,Refund,19.06,USD,2018-03-22,2018-03-22 00:00:00,,Entertainment,Bill payment,6988.08,Phone,pending,28.12.61.58,Desktop
TXN00060041,ACC3939020,Deposit,USD 450.85,EUR,19-01-2024,2024-01-19 00:00:00,,,POS transaction,15798.18,mobile,Completed,60.182.202.23,MOBILE
TXN00060042,ACC6618454,ATM Withdrawal,25.28,USD,25-10-2022,2022-10-25 00:00:00,Lyft,Retail,Bill payment,6142.79,mobile,completed,71.135.35.214,ATM
TXN00060043,ACC4550157,Interest,288.94,USD,2021/01/11,2021-01-11 00:00:00,,Finance,Direct deposit,32808.19,Branch,Reversed,,MOBILE
TXN00060044,,Interest,560.44,EUR,10-01-2020,2020-01-10 00:00:00,,Utilities,Direct deposit,3361.26,online,completed,153.104.113.42,
TXN00060045,ACC7674375,Refund,32.09,usd,10/14/2018,2018-10-14 00:00:00,,Entertainment,ATM,20444.02,online,Pending,56.194.105.68,Desktop
TXN00060046,ACC8092622,Refund,$85.08,USD,14-04-2018,2018-04-14 00:00:00,Airbnb,Retail,Overdraft fee,22663.73,online,Completed,112.167.136.100,
TXN00060047,ACC6372923,Deposit,,USD,NULL,2021-08-30 00:00:00,,RETAIL,Subscription,USD 20290.42,online,Failed,114.123.251.158,Mobile
TXN00060048,ACC9886967,TRANSFER,250.68,EUR,2020-07-20,2020-07-20 00:00:00,,Food & Beverage,Direct deposit,"$49,253.74",Phone,failed,,MOBILE
TXN00060049,ACC3547174,Transfer,7.62,GBP,2021-06-22,2021-06-22 00:00:00,,,,22663.84,Branch,NULL,102.48.226.211,mobile
TXN00060050,ACC8915273,Interest,14.66,EUR,2024/05/06,,,RETAIL,Overdraft fee,48440.34,N/A,COMPLETED,49.31.130.9,
TXN00060051,ACC3467912,Refund,$25.60,GBP,05/17/2018,2018-05-17 00:00:00,,Food & Beverage,Refund,47373.06,Phone,Pending,92.188.106.93,Mobile
TXN00060052,ACC1688895,Fee,167.88,usd,2018/09/21,2018-09-21 00:00:00,Home Depot,Finance,Check deposit,44349.6,mobile,Pending,81.56.64.22,mobile
TXN00060053,ACC8665053,Transfr,11.32,USD,08/15/2018,2018-08-15 00:00:00,,Travel,,25345.71,ATM,completed,,Desktop
TXN00060054,ACC9645571,Fee,177.55,USD,01/31/2021,2021-01-31 00:00:00,Zara,Other,Peer transfer,4046.41,Online,NULL,186.134.64.227,Tablet
TXN00060055,ACC6656402,ATM Withdrawal,83.85,GBP,2023/10/02,2023-10-02 00:00:00,Netflix,Healthcare,POS transaction,"$10,969.27",Mobile,completed,26.192.246.67,Desktop
TXN00060056,ACC1379152,Purchase,221.38,USD,03/06/2018,2018-03-06 00:00:00,Walmart,Food & Beverage,Interest credit,42853.18,,NULL,170.208.28.118,Desktop
TXN00060057,ACC1257364,Fee,$304.69,USD,2018-10-11,2018-10-11 00:00:00,IKEA,,Check deposit,12647.05,Mobile,completed,167.64.19.136,Mobile
TXN00060058,ACC9343316,Fee,313.47,GBP,03/16/2024,2024-03-16 00:00:00,Trader Joe's,Finance,Refund,37690.37,ATM,COMPLETED,9.35.166.111,Mobile
TXN00060059,ACC6032986,Transfer,7.67,USD,2020-01-28,,,retail,Subscription,28147.26,mobile,failed,30.23.243.143,Mobile
TXN00060060,ACC2087469,Withdrawal,588.23,GBP,03-01-2024,2024-01-03 00:00:00,Marriott Hotels,Travel,Refund,12043.54,ONLINE,Reversed,106.90.229.163,Mobile
TXN00060061,ACC3089175,Deposit,176.69,USD,2022/09/08,2022-09-08 00:00:00,,Travel,Peer transfer,38094.26,ATM,COMPLETED,136.198.209.250,Desktop
TXN00060062,ACC4426597,Interest,,GBP,,2018-06-13 00:00:00,,Travel,Subscription,35343.86,Branch,pending,48.228.100.66,Desktop
TXN00060063,ACC3624405,Withdrawal,190.98,USD,2022/04/23,2022-04-23 00:00:00,,Healthcare,Direct deposit,2937.66,Mobile,Pending,100.154.38.99,Mobile
TXN00060064,ACC8854434,ATM Withdrawal,USD 132.38,USD,2022/07/25,2022-07-25 00:00:00,,,Check deposit,,ONLINE,pending,48.156.255.162,MOBILE
TXN00060065,ACC4903284,Deposit,261.67,GBP,07/30/2021,2021-07-30 00:00:00,,Healthcare,Subscription,14500.23,ONLINE,Completed,38.192.49.127,Tablet
TXN00060066,ACC4779576,Interest,49.54,EUR,99/99/9999,2020-06-09 00:00:00,Shell Gas,Entertainment,Direct deposit,-77.56,Mobile,completed,42.20.117.206,MOBILE
TXN00060067,ACC5271177,Deposit,338710.38,GBP,2020/07/24,2020-07-24 00:00:00,,Healthcare,Refund,28037.2,,completed,,Desktop
TXN00060068,ACC3149493,Refund,18.97,USD,2020-07-18,2020-07-18 00:00:00,Airbnb,Utilities,Wire transfer,15642.43,Online,Completed,219.85.238.226,Desktop
TXN00060069,ACC6723991,Refund,378.28,USD,2022-07-18,2022-07-18 00:00:00,,Food & Beverage,,22281.21,online,NULL,140.90.191.227,ATM
TXN00060070,ACC5732455,Withdrawal,487.1,USD,07/13/2021,2021-07-13 00:00:00,,Utilities,ATM,,Phone,failed,10.64.254.188,Tablet
TXN00060071,ACC1937079,Withdrawal,336.85,USD,10/15/2021,2021-10-15 00:00:00,Apple Store,Finance,ATM,43651.51,ONLINE,failed,,ATM
TXN00060072,ACC8570178,Fee,469.59,GBP,11-03-2024,2024-03-11 00:00:00,Amazon,Utilities,Online purchase,36398.76,Mobile,completed,,ATM
TXN00060073,ACC9165117,ATM Withdrawal,836.97,USD,2024-04-29,2024-04-29 00:00:00,,Utilities,,5529.27,online,pending,125.242.151.58,Desktop
TXN00060074,ACC7386868,Transfer,149.33,EUR,2019-06-12,2019-06-12 00:00:00,,Healthcare,,45029.68,ONLINE,failed,222.128.202.55,
TXN00060075,ACC8731396,Transfer,33.42,USD,05/12/2021,,CVS Pharmacy,Utilities,Refund,25655.3,ONLINE,Reversed,188.189.112.161,
TXN00060076,ACC4705187,Interest,187.26,USD,2018/08/03,2018-08-03 00:00:00,,RETAIL,ATM,3268.12,Phone,Reversed,213.239.155.253,
TXN00060077,ACC4400064,Purchase,87.36,USD,07/30/2018,2018-07-30 00:00:00,Stripe,,Online purchase,43106.76,ONLINE,completed,,Mobile
TXN00060078,ACC6519477,Fee,,USD,2018/05/31,2018-05-31 00:00:00,Venmo,Retail,Interest credit,11967.53,ONLINE,Completed,,Mobile
TXN00060079,ACC3308385,Interest,260.25,USD,11/08/2023,2023-11-08 00:00:00,,Utilities,Subscription,USD 34978.84,Phone,Failed,23.246.29.205,Mobile
TXN00060080,ACC1344478,Purchase,19.01,EUR,99/99/9999,2018-07-28 00:00:00,Lyft,,Refund,906.19,Phone,Completed,59.34.167.104,Tablet
TXN00060081,ACC5991041,Deposit,7.65,USD,2024/01/06,2024-01-06 00:00:00,,Retail,Interest credit,,Phone,pending,168.245.149.146,
TXN00060082,ACC2714523,ATM Withdrawal,237.67,usd,2021-07-13,2021-07-13 00:00:00,CVS Pharmacy,RETAIL,Monthly maintenance fee,22055.1,Mobile,Failed,93.12.121.142,Desktop
TXN00060083,ACC7817624,Withdrawal,60.42,USD,06/25/2024,2024-06-25 00:00:00,,RETAIL,Wire transfer,36920.84,Online,Pending,193.143.160.68,
TXN00060084,ACC1597518,Transfer,97.39,GBP,2019-04-08,2019-04-08 00:00:00,,Healthcare,Overdraft fee,38618.89,ONLINE,Reversed,152.233.95.179,MOBILE
TXN00060085,ACC4847997,Purchase,73.53,USD,2018/05/27,2018-05-27 00:00:00,Chase ATM,,Monthly maintenance fee,543.31,,pending,199.92.254.160,ATM
TXN00060086,,Refund,190.82,GBP,2019/05/02,2019-05-02 00:00:00,,retail,Online purchase,43726.09,mobile,failed,191.9.125.190,Tablet
TXN00060087,ACC3738870,Transfr,33.57,USD,27-03-2019,2019-03-27 00:00:00,,Utilities,Overdraft fee,27853.38,Mobile,completed,192.214.209.245,MOBILE
TXN00060088,ACC2733096,Fee,255.01,USD,11/11/2023,2023-11-11 00:00:00,IKEA,Healthcare,Bill payment,,ONLINE,Pending,135.49.111.197,MOBILE
TXN00060089,ACC1227114,Refund,,usd,2019/03/25,2019-03-25 00:00:00,Costco,,Direct deposit,35720.16,mobile,COMPLETED,118.19.203.18,mobile
TXN00060090,ACC6589811,Transfer,361.71,usd,10/07/2019,2019-10-07 00:00:00,,Retail,Direct deposit,USD 38905.20,online,Pending,30.218.35.42,Tablet
TXN00060091,ACC1755601,Refund,475.11,USD,NULL,2019-03-23 00:00:00,,Travel,Subscription,422.95,N/A,completed,189.247.221.72,
TXN00060092,ACC3109776,Purchase,553.15,EUR,12/18/2018,2018-12-18 00:00:00,Walmart,Entertainment,Subscription,USD 37189.76,mobile,completed,137.11.145.112,Mobile
TXN00060093,ACC5271706,Transfer,93.15,USD,2020-03-27,2020-03-27 00:00:00,Home Depot,retail,Interest credit,29885.07,ONLINE,Completed,43.60.186.123,Mobile
TXN00060094,ACC2665160,ATM Withdrawal,317.67,usd,2021-09-07,2021-09-07 00:00:00,,Retail,Check deposit,20043.17,Mobile,Pending,,Desktop
TXN00060095,ACC3877424,Withdrawal,136.57,USD,99/99/9999,2019-02-23 00:00:00,,Food & Beverage,Monthly maintenance fee,43934.12,Branch,completed,173.87.189.242,ATM
TXN00060096,ACC2122647,Withdrawal,62.88,USD,01/19/2021,2021-01-19 00:00:00,Chase ATM,Other,ATM,46847.8,Mobile,Reversed,,
TXN00060097,ACC7529717,Deposit,274.78,USD,01/14/2020,2020-01-14 00:00:00,,Retail,Overdraft fee,29290.61,Branch,NULL,,Desktop
